student_id,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status
186,8.64,8.14,8.34,Improving,24,22,48,45,93.75,8.64,22,94.74,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
187,8.14,8.07,8.1,Stable,22,20,154,146,94.81,7.5,42,85.47,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
188,5.03,4.82,4.9,Stable,20,12,60,37,61.67,4.62,42,87.51,Low,2025-08-01,5,Late,3,0,3,3,3,1,Below Average,Yes
189,5.9,5.7,5.78,Stable,22,15,154,105,68.18,5.31,40,93.93,Low,2025-07-28,1,On Time,1,0,1,7,0,0,Average,No
190,6.79,7.8,7.4,Declining,20,16,140,114,81.43,7.62,36,79.91,Low,2025-08-03,7,Late,0,0,0,7,0,0,Good,No
191,8.49,7.3,7.78,Improving,24,22,48,44,91.67,8.49,22,76.22,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
192,6.65,6.37,6.48,Stable,20,17,100,87,87.0,5.95,42,74.17,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Average,No
193,7.74,7.8,7.78,Stable,18,15,126,109,86.51,8.09,44,77.01,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
194,8.55,7.78,8.09,Improving,20,19,80,78,97.5,8.5,44,80.59,Low,2025-07-28,1,On Time,0,0,0,4,0,0,Good,No
195,5.15,5.07,5.1,Stable,18,14,54,43,79.63,4.77,44,77.83,Low,2025-07-28,1,On Time,1,0,1,3,0,0,Below Average,No
196,7.59,7.47,7.52,Stable,18,15,90,79,87.78,7.67,42,94.89,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Good,No
197,7.53,6.4,6.85,Improving,24,20,168,146,86.9,7.32,36,73.15,Low,2025-07-29,2,On Time,0,0,0,7,1,1,Average,No
198,5.62,5.56,5.58,Stable,20,13,100,69,69.0,5.46,36,74.43,Low,2025-07-28,1,On Time,0,0,0,5,1,1,Average,No
199,4.05,4.84,4.52,Declining,20,14,140,101,72.14,4.08,44,76.26,Low,2025-08-03,7,Late,1,0,1,7,1,0,Below Average,Yes
200,5.05,5.64,5.4,Declining,24,19,144,117,81.25,5.17,40,72.63,Low,2025-08-01,5,Late,0,0,0,6,1,1,Below Average,No
201,5.27,5.4,5.35,Stable,24,16,120,80,66.67,4.5,36,73.09,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Below Average,No
202,5.26,5.93,5.66,Declining,24,19,144,119,82.64,5.7,38,70.56,Low,2025-08-03,7,Late,1,0,1,6,2,1,Average,No
203,6.72,6.59,6.64,Stable,20,18,60,56,93.33,5.66,36,88.57,Low,2025-08-16,20,Very Late,1,0,1,3,1,1,Average,No
204,7.55,7.43,7.48,Stable,20,16,80,65,81.25,6.99,44,87.82,Low,2025-07-27,0,On Time,1,0,1,4,1,1,Good,No
205,6.84,6.92,6.89,Stable,20,17,80,68,85.0,7.2,40,79.07,Low,2025-07-27,0,On Time,0,0,0,4,1,0,Average,No
206,6.02,5.35,5.62,Improving,18,14,90,72,80.0,5.14,40,68.67,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Average,No
207,6.82,6.76,6.78,Stable,18,15,126,108,85.71,5.85,40,65.86,Low,2025-08-01,5,Late,0,0,0,7,2,0,Average,No
208,6.7,6.71,6.71,Stable,22,19,154,135,87.66,6.85,40,81.86,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
209,6.59,7.92,7.39,Declining,20,18,40,37,92.5,6.59,18,77.65,Medium,2025-07-28,1,On Time,0,0,0,2,1,0,Good,No
210,6.99,7.51,7.3,Declining,22,20,132,121,91.67,7.39,44,78.55,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
211,8.74,7.37,7.92,Improving,20,16,40,32,80.0,8.74,16,77.08,Low,2025-07-28,1,On Time,0,0,0,2,0,0,Good,No
212,5.67,5.37,5.49,Stable,18,14,126,102,80.95,5.15,44,71.62,Low,2025-07-29,2,On Time,0,0,0,7,2,1,Below Average,No
213,5.13,4.93,5.01,Stable,20,16,120,96,80.0,4.09,44,75.8,Low,2025-07-30,3,Late,1,0,1,6,0,0,Below Average,No
214,7.32,7.39,7.36,Stable,18,16,72,67,93.06,6.65,42,76.11,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
215,7.72,6.44,6.95,Improving,22,19,132,116,87.88,6.52,44,93.21,Low,2025-07-29,2,On Time,0,0,0,6,1,0,Average,No
216,6.62,6.43,6.51,Stable,20,18,80,75,93.75,6.61,38,73.75,Low,2025-07-27,0,On Time,0,0,0,4,1,1,Average,No
217,6.87,5.46,6.02,Improving,24,21,168,152,90.48,6.46,42,77.71,Low,2025-07-27,0,On Time,1,0,1,7,1,0,Average,No
218,7.84,,7.84,Stable,20,16,20,16,80.0,7.84,16,72.85,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
219,8.41,7.04,7.59,Improving,18,14,108,89,82.41,7.7,42,86.81,Low,2025-08-01,5,Late,0,0,0,6,1,1,Good,No
220,6.01,6.67,6.41,Declining,22,19,44,39,88.64,6.01,19,89.7,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Average,No
221,8.63,7.29,7.83,Improving,22,19,154,135,87.66,8.33,40,80.47,Low,2025-08-03,7,Late,0,0,0,7,0,0,Good,No
222,5.91,5.87,5.89,Stable,22,13,132,80,60.61,5.73,36,76.57,Low,2025-07-28,1,On Time,2,0,2,6,1,1,Average,No
223,6.87,6.64,6.73,Stable,24,21,120,106,88.33,7.15,42,72.98,Low,2025-07-29,2,On Time,0,0,0,5,0,0,Average,No
224,5.37,5.18,5.26,Stable,22,15,44,30,68.18,5.37,15,80.43,Medium,2025-07-27,0,On Time,1,0,1,2,0,0,Below Average,No
225,6.6,5.16,5.74,Improving,18,12,90,60,66.67,4.82,44,69.57,Low,2025-07-27,0,On Time,1,0,1,5,1,0,Average,No
226,6.67,6.86,6.78,Stable,24,22,72,67,93.06,5.81,44,81.16,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No
227,5.96,5.98,5.97,Stable,20,12,60,38,63.33,5.23,38,71.95,Low,2025-08-11,15,Very Late,1,0,1,3,0,0,Average,No
228,5.41,5.37,5.39,Stable,24,17,120,85,70.83,5.78,44,74.63,Low,2025-07-27,0,On Time,0,0,0,5,1,1,Below Average,No
229,6.94,,6.94,Stable,24,21,24,21,87.5,6.94,21,88.15,Medium,2025-07-29,2,On Time,0,1,1,1,1,1,Average,No
230,7.0,6.78,6.87,Stable,24,20,48,41,85.42,7.0,20,80.0,Low,2025-07-27,0,On Time,1,0,1,2,2,0,Average,No
231,5.14,6.24,5.8,Declining,18,14,72,57,79.17,5.42,40,68.27,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Average,No
232,7.63,7.86,7.77,Stable,20,18,140,132,94.29,7.01,44,83.22,Low,2025-07-27,0,On Time,0,0,0,7,1,0,Good,No
233,8.13,8.12,8.12,Stable,22,21,132,130,98.48,7.38,42,73.79,Low,2025-08-03,7,Late,1,0,1,6,0,0,Good,No
234,6.84,8.1,7.6,Declining,18,15,36,30,83.33,6.84,15,65.61,Medium,2025-07-27,0,On Time,0,1,1,2,0,0,Good,No
235,6.24,6.22,6.23,Stable,20,18,40,37,92.5,6.24,18,64.22,Medium,2025-07-30,3,Late,0,0,0,2,0,0,Average,No
236,4.12,5.09,4.7,Declining,24,17,168,123,73.21,3.97,44,72.46,Low,2025-07-30,3,Late,0,0,0,7,1,1,Below Average,Yes
237,5.52,6.28,5.98,Declining,22,14,132,89,67.42,5.3,36,87.73,Low,2025-07-27,0,On Time,2,0,2,6,2,1,Average,No
238,4.27,,4.27,Stable,18,11,18,11,61.11,4.27,11,87.34,High,2025-07-27,0,On Time,0,0,0,1,2,2,Below Average,Yes
239,7.13,,7.13,Improving,20,16,20,16,80.0,7.13,16,92.35,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Good,No
240,6.87,5.81,6.23,Improving,24,21,48,42,87.5,6.87,21,66.09,Medium,2025-07-30,3,Late,0,0,0,2,0,0,Average,No
241,6.72,8.06,7.52,Declining,22,19,132,115,87.12,7.69,38,74.21,Low,2025-07-30,3,Late,0,0,0,6,0,0,Good,No
242,7.06,6.03,6.44,Improving,20,18,80,73,91.25,6.33,38,80.09,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Average,No
243,7.09,6.13,6.51,Improving,20,16,100,80,80.0,6.62,42,80.91,Low,2025-07-27,0,On Time,1,0,1,5,0,0,Average,No
244,6.22,5.58,5.84,Improving,24,18,48,36,75.0,6.22,18,74.3,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Average,No
245,7.37,7.62,7.52,Stable,24,21,120,109,90.83,7.11,42,65.11,Low,2025-07-29,2,On Time,0,0,0,5,0,0,Good,No
246,6.41,,6.41,Stable,24,22,24,22,91.67,6.41,22,79.38,Medium,2025-07-28,1,On Time,0,0,0,1,0,0,Average,No
247,4.64,5.94,5.42,Declining,18,15,72,60,83.33,5.54,36,94.3,Low,2025-07-27,0,On Time,0,0,0,4,1,1,Below Average,No
248,5.21,5.42,5.34,Stable,24,18,168,130,77.38,4.88,42,79.87,Low,2025-07-29,2,On Time,0,0,0,7,0,0,Below Average,No
249,6.81,5.53,6.04,Improving,22,20,154,145,94.16,6.12,42,93.59,Low,2025-07-27,0,On Time,0,0,0,7,1,0,Average,No
250,8.16,8.24,8.21,Stable,24,22,144,137,95.14,8.12,40,91.52,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
251,6.15,6.22,6.19,Stable,20,17,120,107,89.17,6.44,42,91.56,Low,2025-07-28,1,On Time,0,0,0,6,1,1,Average,No
252,7.6,6.16,6.74,Improving,22,20,154,145,94.16,7.04,42,75.55,Low,2025-07-27,0,On Time,1,0,1,7,1,0,Average,No
253,7.9,7.73,7.8,Stable,18,14,72,58,80.56,7.38,38,81.84,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
254,9.66,,9.66,Declining,18,17,18,17,94.44,9.66,17,79.26,Low,2025-08-03,7,Late,0,0,0,1,0,0,Excellent,No
255,4.91,6.32,5.76,Declining,20,12,80,51,63.75,5.26,42,84.87,Low,2025-08-03,7,Late,2,0,2,4,0,0,Average,No
256,5.19,6.24,5.82,Declining,22,15,88,61,69.32,5.43,40,83.87,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Average,No
257,4.53,5.77,5.27,Declining,22,17,88,70,79.55,5.18,36,91.97,Low,2025-08-06,10,Very Late,2,0,2,4,0,0,Below Average,No
258,6.68,6.59,6.63,Stable,22,20,66,61,92.42,5.95,38,67.03,Low,2025-08-01,5,Late,1,0,1,3,1,1,Average,No
259,4.94,,4.94,Stable,18,11,18,11,61.11,4.94,11,82.81,High,2025-07-28,1,On Time,0,0,0,1,1,1,Below Average,Yes
260,8.11,7.44,7.71,Improving,22,20,132,124,93.94,8.18,42,69.89,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
261,6.16,5.26,5.62,Improving,24,14,168,102,60.71,5.99,44,79.76,Low,2025-07-30,3,Late,0,0,0,7,0,0,Average,No
262,5.87,6.92,6.5,Declining,20,16,120,96,80.0,5.87,42,83.06,Low,2025-07-29,2,On Time,0,0,0,6,0,0,Average,No
263,9.13,,9.13,Stable,20,19,20,19,95.0,9.13,19,69.1,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No
264,6.57,7.28,7.0,Declining,18,16,126,115,91.27,7.41,38,65.35,Low,2025-08-01,5,Late,0,0,0,7,0,0,Good,No
265,6.1,6.08,6.09,Stable,22,18,110,90,81.82,5.7,40,92.79,Low,2025-07-27,0,On Time,0,0,0,5,2,0,Average,No
266,6.18,4.88,5.4,Improving,18,13,36,26,72.22,6.18,13,68.26,Medium,2025-07-29,2,On Time,0,0,0,2,0,0,Below Average,No
267,5.66,5.45,5.53,Stable,20,12,140,90,64.29,5.05,38,74.4,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Average,No
268,6.72,6.11,6.35,Improving,18,17,90,85,94.44,5.72,36,89.05,Low,2025-07-27,0,On Time,1,0,1,5,0,0,Average,No
269,6.36,5.61,5.91,Improving,22,14,66,42,63.64,6.4,38,80.23,Low,2025-07-27,0,On Time,1,0,1,3,2,1,Average,No
270,8.59,7.74,8.08,Improving,24,23,72,71,98.61,8.05,40,71.02,Low,2025-07-28,1,On Time,1,0,1,3,0,0,Good,No
271,5.02,5.98,5.6,Declining,18,11,72,45,62.5,5.9,36,94.33,Low,2025-07-28,1,On Time,1,0,1,4,0,0,Average,No
272,6.72,6.71,6.71,Stable,22,18,88,72,81.82,6.16,40,74.49,Low,2025-07-27,0,On Time,2,0,2,4,1,1,Average,No
273,7.22,7.24,7.23,Stable,18,15,126,109,86.51,6.45,40,90.3,Low,2025-07-27,0,On Time,0,0,0,7,1,0,Good,No
274,5.34,5.14,5.22,Stable,18,12,108,73,67.59,4.77,42,73.91,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Below Average,No
275,5.17,5.95,5.64,Declining,18,13,126,91,72.22,5.52,42,80.99,Low,2025-07-27,0,On Time,2,0,2,7,0,0,Average,No
276,8.73,8.07,8.33,Improving,24,23,168,163,97.02,8.24,36,69.59,Low,2025-07-28,1,On Time,1,0,1,7,0,0,Good,No
277,6.12,6.29,6.22,Stable,24,20,72,61,84.72,6.33,44,67.93,Low,2025-08-01,5,Late,0,0,0,3,0,0,Average,No
278,7.97,,7.97,Declining,24,22,24,22,91.67,7.97,22,89.06,Low,2025-07-30,3,Late,0,0,0,1,0,0,Good,No
279,7.59,7.51,7.54,Stable,20,17,140,124,88.57,7.07,36,66.23,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
280,5.65,6.37,6.08,Declining,20,18,100,92,92.0,5.8,42,76.59,Low,2025-07-27,0,On Time,1,0,1,5,2,2,Average,No
281,8.0,8.2,8.12,Stable,24,23,96,92,95.83,8.41,36,77.77,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
282,7.13,6.93,7.01,Stable,22,19,132,119,90.15,6.47,40,72.71,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
283,5.63,7.12,6.52,Declining,20,18,40,36,90.0,5.63,18,66.05,Medium,2025-07-27,0,On Time,2,0,2,2,0,0,Average,No
284,6.26,4.78,5.37,Improving,18,12,108,74,68.52,5.85,42,80.77,Low,2025-07-28,1,On Time,1,0,1,6,1,1,Below Average,No
285,7.38,7.27,7.31,Stable,24,20,96,83,86.46,7.13,40,78.39,Low,2025-07-29,2,On Time,0,0,0,4,1,1,Good,No
286,6.33,5.57,5.87,Improving,24,19,168,133,79.17,5.91,38,92.5,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Average,No
287,7.86,7.04,7.37,Improving,20,16,80,65,81.25,7.12,40,65.95,Low,2025-08-03,7,Late,0,0,0,4,0,0,Good,No
288,5.38,5.11,5.22,Stable,24,14,168,104,61.9,4.26,40,74.31,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Below Average,No
289,5.98,6.05,6.02,Stable,20,17,80,68,85.0,5.88,38,65.34,Low,2025-07-27,0,On Time,2,0,2,4,0,0,Average,No
290,5.86,7.07,6.59,Declining,22,18,66,55,83.33,6.02,38,71.56,Low,2025-07-27,0,On Time,1,0,1,3,1,0,Average,No
291,5.32,5.23,5.27,Stable,22,13,110,69,62.73,5.66,40,93.37,Low,2025-08-01,5,Late,0,0,0,5,0,0,Below Average,No
292,5.17,5.92,5.62,Declining,24,17,72,53,73.61,5.72,36,72.8,Low,2025-07-27,0,On Time,1,0,1,3,1,0,Average,No
293,6.79,6.57,6.66,Stable,22,19,88,76,86.36,7.13,44,80.93,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Average,No
294,8.73,7.25,7.84,Improving,22,18,66,55,83.33,7.1,40,71.03,Low,2025-07-28,1,On Time,1,0,1,3,0,0,Good,No
295,6.51,6.25,6.35,Stable,22,20,44,40,90.91,6.51,20,63.03,Medium,2025-07-29,2,On Time,0,0,0,2,2,0,Average,No
296,7.8,6.99,7.31,Improving,24,20,168,146,86.9,7.47,42,94.12,Low,2025-07-30,3,Late,0,0,0,7,0,0,Good,No
297,7.95,,7.95,Stable,18,16,18,16,88.89,7.95,16,91.64,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
298,9.02,,9.02,Declining,20,19,20,19,95.0,9.02,19,85.08,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No
299,4.95,5.56,5.32,Declining,22,15,132,93,70.45,4.91,40,74.91,Low,2025-08-01,5,Late,0,0,0,6,0,0,Below Average,No
300,7.42,,7.42,Stable,20,18,20,18,90.0,7.42,18,80.84,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
301,8.91,7.93,8.32,Improving,20,19,120,118,98.33,8.8,36,69.16,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
302,6.8,8.21,7.65,Declining,18,16,126,114,90.48,8.01,42,88.71,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
303,6.06,7.42,6.88,Declining,18,15,54,45,83.33,6.8,36,92.45,Low,2025-07-27,0,On Time,1,0,1,3,1,1,Average,No
304,4.48,5.92,5.34,Declining,18,14,126,101,80.16,4.7,38,87.99,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Below Average,No
305,5.39,6.88,6.28,Declining,22,17,132,105,79.55,6.22,38,68.02,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
306,8.29,8.09,8.17,Stable,24,23,168,164,97.62,7.4,42,67.74,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
307,6.92,6.76,6.82,Stable,24,22,120,111,92.5,5.99,40,94.68,Low,2025-07-27,0,On Time,0,0,0,5,1,0,Average,No
308,4.3,,4.3,Declining,20,14,20,14,70.0,4.3,14,91.79,High,2025-07-27,0,On Time,0,0,0,1,2,1,Below Average,Yes
309,7.79,6.6,7.08,Improving,22,19,132,114,86.36,6.88,38,73.16,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
310,6.27,6.35,6.32,Stable,22,17,110,88,80.0,6.42,44,80.59,Low,2025-07-28,1,On Time,0,0,0,5,2,0,Average,No
311,8.66,7.35,7.87,Improving,20,17,80,70,87.5,6.89,36,71.41,Low,2025-07-27,0,On Time,0,0,0,4,1,0,Good,No
312,7.39,7.38,7.38,Stable,20,16,80,66,82.5,6.47,36,94.72,Low,2025-07-29,2,On Time,0,0,0,4,1,0,Good,No
313,7.59,7.37,7.46,Stable,22,18,154,128,83.12,6.57,44,65.46,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
314,7.15,6.5,6.76,Improving,18,15,36,30,83.33,7.15,15,67.17,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Average,No
315,7.11,5.74,6.29,Improving,24,21,168,148,88.1,5.44,36,90.18,Low,2025-08-06,10,Very Late,0,0,0,7,0,0,Average,No
316,5.98,,5.98,Improving,18,13,18,13,72.22,5.98,13,85.91,Medium,2025-07-27,0,On Time,0,0,0,1,2,2,Average,No
317,4.2,4.85,4.59,Declining,18,12,108,74,68.52,4.46,36,77.51,Low,2025-07-27,0,On Time,1,0,1,6,1,1,Below Average,Yes
318,6.39,6.33,6.35,Stable,18,14,90,72,80.0,5.87,42,77.0,Low,2025-08-06,10,Very Late,2,0,2,5,2,2,Average,No
319,5.73,5.63,5.67,Stable,24,16,96,65,67.71,5.44,36,81.05,Low,2025-08-03,7,Late,1,0,1,4,2,0,Average,No
320,6.79,5.95,6.29,Improving,20,18,120,108,90.0,6.13,38,88.47,Low,2025-07-27,0,On Time,0,0,0,6,2,0,Average,No
321,5.55,6.47,6.1,Declining,24,21,96,86,89.58,5.6,40,67.04,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Average,No
322,6.02,5.78,5.88,Stable,18,15,72,60,83.33,5.65,36,94.98,Low,2025-07-28,1,On Time,0,0,0,4,1,1,Average,No
323,6.6,5.81,6.13,Improving,24,19,48,38,79.17,6.6,19,88.21,Medium,2025-07-27,0,On Time,0,0,0,2,1,1,Average,No
324,8.04,,8.04,Improving,18,17,18,17,94.44,8.04,17,82.03,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
325,8.29,7.35,7.73,Improving,20,17,120,106,88.33,7.4,44,69.57,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
326,5.04,5.31,5.2,Stable,24,18,72,55,76.39,5.06,36,78.28,Low,2025-07-29,2,On Time,1,0,1,3,1,1,Below Average,No
327,7.41,6.44,6.83,Improving,18,16,90,80,88.89,7.18,40,87.07,Low,2025-07-27,0,On Time,0,0,0,5,1,1,Average,No
328,6.62,7.81,7.33,Declining,18,16,90,80,88.89,7.32,42,92.82,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
329,6.7,6.57,6.62,Stable,22,17,44,35,79.55,6.7,17,80.23,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Average,No
330,6.23,,6.23,Stable,22,19,22,19,86.36,6.23,19,71.57,Medium,2025-07-27,0,On Time,0,0,0,1,0,0,Average,No
331,6.84,6.3,6.52,Improving,24,21,168,147,87.5,6.71,36,74.17,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
332,6.99,,6.99,Stable,20,18,20,18,90.0,6.99,18,85.1,Medium,2025-07-28,1,On Time,0,0,0,1,0,0,Average,No
333,7.36,,7.36,Declining,24,20,24,20,83.33,7.36,20,69.46,Low,2025-07-27,0,On Time,0,0,0,1,1,1,Good,No
334,4.07,,4.07,Stable,24,15,24,15,62.5,4.07,15,86.75,High,2025-07-27,0,On Time,0,0,0,1,2,0,Below Average,Yes
335,3.57,,3.57,Declining,18,11,18,11,61.11,3.57,11,87.84,High,2025-08-06,10,Very Late,0,0,0,1,1,1,Poor,Yes
336,6.45,6.66,6.58,Stable,20,16,100,83,83.0,6.26,36,78.02,Low,2025-07-27,0,On Time,0,0,0,5,2,2,Average,No
337,8.26,8.32,8.3,Stable,18,17,108,105,97.22,7.4,36,93.19,Low,2025-08-01,5,Late,0,0,0,6,1,1,Good,No
338,6.06,7.38,6.85,Declining,18,15,36,31,86.11,6.06,15,76.75,Medium,2025-07-29,2,On Time,0,0,0,2,2,2,Average,No
339,7.16,6.55,6.79,Improving,24,20,168,146,86.9,6.67,40,66.22,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Average,No
340,5.37,6.35,5.96,Declining,24,15,48,30,62.5,5.37,15,84.33,Medium,2025-07-27,0,On Time,2,0,2,2,2,2,Average,No
341,5.81,5.61,5.69,Stable,22,14,132,85,64.39,6.1,44,89.41,Low,2025-08-01,5,Late,2,0,2,6,0,0,Average,No
342,5.24,6.16,5.79,Declining,24,16,168,115,68.45,6.05,38,81.33,Low,2025-07-27,0,On Time,1,0,1,7,1,0,Average,No
343,5.55,,5.55,Stable,18,12,18,12,66.67,5.55,12,91.55,Medium,2025-07-27,0,On Time,0,0,0,1,0,0,Average,No
344,8.66,8.0,8.26,Improving,20,19,100,99,99.0,7.51,38,93.09,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
345,4.62,5.47,5.13,Declining,18,10,108,65,60.19,4.71,40,65.53,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Below Average,No
346,7.79,7.17,7.42,Improving,18,15,72,62,86.11,7.29,38,84.25,Low,2025-07-30,3,Late,0,0,0,4,1,1,Good,No
347,4.41,5.55,5.09,Declining,22,16,66,48,72.73,5.12,36,70.32,Low,2025-07-30,3,Late,0,0,0,3,0,0,Below Average,No
348,5.36,5.27,5.31,Stable,22,15,88,61,69.32,4.47,38,65.9,Low,2025-07-27,0,On Time,2,0,2,4,0,0,Below Average,No
349,6.19,,6.19,Improving,24,22,24,22,91.67,6.19,22,68.12,Medium,2025-07-27,0,On Time,0,0,0,1,1,0,Average,No
350,7.39,7.12,7.23,Stable,24,22,96,90,93.75,6.58,38,92.9,Low,2025-07-28,1,On Time,0,0,0,4,0,0,Good,No
351,7.32,5.86,6.44,Improving,20,17,40,34,85.0,7.32,17,78.22,Low,2025-07-27,0,On Time,2,0,2,2,0,0,Average,No
352,8.41,8.38,8.39,Stable,18,17,90,87,96.67,8.86,40,88.03,Low,2025-07-28,1,On Time,0,1,1,5,0,0,Good,No
353,6.76,5.5,6.0,Improving,22,19,66,59,89.39,5.35,42,67.91,Low,2025-08-01,5,Late,2,0,2,3,0,0,Average,No
354,6.9,8.15,7.65,Declining,18,15,72,63,87.5,7.83,42,67.14,Low,2025-07-30,3,Late,0,0,0,4,0,0,Good,No
355,6.36,7.39,6.98,Declining,20,17,140,119,85.0,6.47,44,74.19,Low,2025-07-28,1,On Time,2,0,2,7,1,1,Average,No
356,7.29,7.47,7.4,Stable,18,14,36,29,80.56,7.29,14,85.46,Low,2025-07-28,1,On Time,0,0,0,2,0,0,Good,No
357,8.01,7.93,7.96,Stable,18,14,54,43,79.63,8.17,36,72.48,Low,2025-08-03,7,Late,0,0,0,3,0,0,Good,No
358,5.41,,5.41,Stable,20,16,20,16,80.0,5.41,16,80.42,Medium,2025-07-27,0,On Time,0,1,1,1,0,0,Below Average,No
359,7.97,6.55,7.12,Improving,24,22,120,113,94.17,6.87,44,77.98,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
360,6.63,6.66,6.65,Stable,18,16,54,48,88.89,6.07,36,86.44,Low,2025-07-27,0,On Time,1,0,1,3,1,1,Average,No
361,7.6,,7.6,Stable,20,18,20,18,90.0,7.6,18,73.34,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Good,No
362,7.57,7.68,7.64,Stable,20,17,140,125,89.29,7.11,38,84.84,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
363,7.12,,7.12,Stable,20,17,20,17,85.0,7.12,17,80.92,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
364,7.6,6.26,6.8,Improving,20,17,100,87,87.0,6.18,40,71.61,Low,2025-08-01,5,Late,1,0,1,5,0,0,Average,No
365,8.39,7.67,7.96,Improving,24,19,168,138,82.14,7.15,36,74.88,Low,2025-07-27,0,On Time,0,0,0,7,1,0,Good,No
366,7.61,6.19,6.76,Improving,24,21,144,127,88.19,6.08,44,68.92,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
367,6.1,6.91,6.59,Declining,18,16,54,50,92.59,6.47,40,73.72,Low,2025-07-28,1,On Time,1,0,1,3,0,0,Average,No
368,5.35,5.61,5.51,Stable,20,14,40,29,72.5,5.35,14,94.9,Medium,2025-07-29,2,On Time,0,0,0,2,1,0,Average,No
369,7.54,6.28,6.78,Improving,22,19,132,117,88.64,6.44,36,87.77,Low,2025-07-27,0,On Time,2,0,2,6,0,0,Average,No
370,7.73,6.99,7.29,Improving,18,15,36,30,83.33,7.73,15,85.76,Low,2025-07-29,2,On Time,0,0,0,2,0,0,Good,No
371,5.27,5.51,5.41,Stable,22,17,154,125,81.17,5.69,38,82.99,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Below Average,No
372,8.77,7.67,8.11,Improving,20,19,40,39,97.5,8.77,19,86.66,Low,2025-07-28,1,On Time,1,0,1,2,0,0,Good,No
373,5.51,6.03,5.82,Declining,20,13,40,27,67.5,5.51,13,86.04,Medium,2025-07-30,3,Late,0,0,0,2,0,0,Average,No
