student_id,visit_date,activity,book_title,duration_hours,checkout_date,return_date
776,2025-11-11,Book Returned,Control Systems,,,2025-11-21
776,2025-10-07,Book Borrowed,Data Structures and Algorithms,,2025-10-07,
776,2025-11-28,Book Borrowed,Digital Electronics,,2025-11-28,
776,2025-10-09,Book Borrowed,Data Structures and Algorithms,,2025-10-09,
776,2025-10-04,Book Borrowed,Machine Learning,,2025-10-04,
776,2025-09-15,Book Borrowed,Digital Electronics,,2025-09-15,
776,2025-09-09,Book Borrowed,Chemistry Fundamentals,,2025-09-09,
776,2025-11-22,Reading Session,,4.0,,
776,2025-08-25,Reading Session,,3.0,,
776,2025-10-05,Book Returned,Machine Learning,,,2025-10-19
776,2025-09-05,Reading Session,,1.0,,
776,2025-11-03,Reading Session,,4.0,,
193,2025-09-16,Book Returned,Database Management Systems,,,2025-10-02
193,2025-10-04,Book Borrowed,Operating Systems,,2025-10-04,
193,2025-09-02,Reading Session,,4.0,,
193,2025-11-21,Reading Session,,3.0,,
193,2025-10-08,Book Borrowed,Physics Vol 1,,2025-10-08,
193,2025-09-20,Reading Session,,4.0,,
41,2025-11-25,Book Borrowed,Digital Electronics,,2025-11-25,
41,2025-11-06,Reading Session,,4.0,,
41,2025-09-17,Reading Session,,2.0,,
41,2025-09-30,Book Returned,Artificial Intelligence,,,2025-10-12
41,2025-11-01,Reading Session,,1.0,,
41,2025-10-10,Reading Session,,4.0,,
41,2025-11-17,Book Returned,Advanced Mathematics,,,2025-12-08
41,2025-10-31,Reading Session,,2.0,,
41,2025-10-17,Book Returned,Control Systems,,,2025-10-27
41,2025-09-07,Book Returned,Operating Systems,,,2025-09-16
41,2025-11-06,Reading Session,,2.0,,
41,2025-10-06,Reading Session,,3.0,,
41,2025-10-09,Reading Session,,2.0,,
41,2025-09-23,Book Borrowed,Digital Electronics,,2025-09-23,
41,2025-09-03,Reading Session,,3.0,,
41,2025-09-25,Book Borrowed,Physics Vol 1,,2025-09-25,
41,2025-09-02,Book Borrowed,Advanced Mathematics,,2025-09-02,
41,2025-11-28,Book Returned,Operating Systems,,,2025-12-14
41,2025-10-02,Reading Session,,2.0,,
997,2025-11-10,Book Returned,Advanced Mathematics,,,2025-11-25
997,2025-09-09,Reading Session,,3.0,,
997,2025-09-28,Book Returned,Computer Networks,,,2025-10-19
997,2025-09-11,Reading Session,,1.0,,
997,2025-10-10,Reading Session,,1.0,,
997,2025-10-31,Book Borrowed,Physics Vol 1,,2025-10-31,
997,2025-11-23,Book Returned,Control Systems,,,2025-12-12
997,2025-10-02,Reading Session,,3.0,,
997,2025-09-25,Book Borrowed,Database Management Systems,,2025-09-25,
997,2025-09-05,Reading Session,,3.0,,
997,2025-09-03,Reading Session,,3.0,,
997,2025-11-12,Reading Session,,2.0,,
997,2025-09-02,Book Returned,Introduction to Algorithms,,,2025-09-15
997,2025-11-10,Book Returned,Power Systems,,,2025-11-24
997,2025-08-31,Reading Session,,2.0,,
997,2025-10-18,Reading Session,,2.0,,
997,2025-08-30,Reading Session,,4.0,,
997,2025-11-03,Book Borrowed,Control Systems,,2025-11-03,
992,2025-09-22,Book Returned,Introduction to Algorithms,,,2025-10-09
992,2025-09-28,Book Borrowed,Power Systems,,2025-09-28,
992,2025-08-24,Book Borrowed,Advanced Mathematics,,2025-08-24,
992,2025-11-19,Reading Session,,4.0,,
992,2025-10-02,Reading Session,,4.0,,
992,2025-11-09,Book Returned,Data Structures and Algorithms,,,2025-11-17
992,2025-09-02,Book Borrowed,Advanced Mathematics,,2025-09-02,
992,2025-10-31,Book Borrowed,Control Systems,,2025-10-31,
881,2025-11-22,Book Borrowed,Machine Learning,,2025-11-22,
881,2025-09-26,Reading Session,,3.0,,
881,2025-08-26,Book Returned,Software Engineering,,,2025-09-09
881,2025-10-19,Book Returned,Control Systems,,,2025-11-03
881,2025-11-16,Book Borrowed,Computer Networks,,2025-11-16,
881,2025-08-26,Book Returned,Chemistry Fundamentals,,,2025-09-02
881,2025-09-06,Book Returned,Physics Vol 1,,,2025-09-18
881,2025-10-21,Reading Session,,4.0,,
881,2025-09-07,Book Borrowed,Advanced Mathematics,,2025-09-07,
881,2025-09-25,Book Borrowed,Physics Vol 1,,2025-09-25,
881,2025-09-18,Reading Session,,4.0,,
881,2025-10-10,Book Borrowed,Operating Systems,,2025-10-10,
881,2025-11-26,Reading Session,,2.0,,
303,2025-10-17,Reading Session,,1.0,,
303,2025-09-27,Book Borrowed,Machine Learning,,2025-09-27,
303,2025-11-08,Book Borrowed,Database Management Systems,,2025-11-08,
303,2025-10-27,Book Borrowed,Machine Learning,,2025-10-27,
303,2025-08-25,Book Returned,Chemistry Fundamentals,,,2025-09-07
303,2025-09-18,Reading Session,,4.0,,
303,2025-11-07,Reading Session,,4.0,,
303,2025-11-29,Book Borrowed,Control Systems,,2025-11-29,
303,2025-10-27,Reading Session,,4.0,,
303,2025-10-03,Book Returned,Chemistry Fundamentals,,,2025-10-13
516,2025-10-24,Book Borrowed,Computer Networks,,2025-10-24,
516,2025-11-16,Book Borrowed,Computer Networks,,2025-11-16,
516,2025-11-08,Book Borrowed,Chemistry Fundamentals,,2025-11-08,
516,2025-10-28,Reading Session,,3.0,,
516,2025-11-08,Reading Session,,3.0,,
516,2025-09-07,Reading Session,,1.0,,
516,2025-11-11,Reading Session,,4.0,,
516,2025-09-30,Reading Session,,3.0,,
516,2025-09-09,Book Borrowed,Control Systems,,2025-09-09,
516,2025-11-07,Book Returned,Digital Electronics,,,2025-11-20
516,2025-08-31,Reading Session,,4.0,,
516,2025-10-03,Reading Session,,2.0,,
516,2025-10-18,Book Returned,Introduction to Algorithms,,,2025-10-31
516,2025-11-09,Book Borrowed,Control Systems,,2025-11-09,
516,2025-11-27,Book Returned,Operating Systems,,,2025-12-17
516,2025-09-25,Book Borrowed,Computer Networks,,2025-09-25,
516,2025-11-05,Book Returned,Advanced Mathematics,,,2025-11-25
516,2025-11-20,Book Borrowed,Control Systems,,2025-11-20,
516,2025-08-31,Book Returned,Introduction to Algorithms,,,2025-09-11
516,2025-09-23,Reading Session,,3.0,,
995,2025-10-24,Book Returned,Chemistry Fundamentals,,,2025-11-03
995,2025-10-06,Book Borrowed,Machine Learning,,2025-10-06,
995,2025-11-04,Reading Session,,2.0,,
995,2025-09-03,Book Returned,Power Systems,,,2025-09-19
995,2025-10-07,Book Returned,Artificial Intelligence,,,2025-10-26
995,2025-11-03,Reading Session,,2.0,,
995,2025-09-10,Reading Session,,3.0,,
995,2025-09-30,Book Borrowed,Software Engineering,,2025-09-30,
995,2025-11-25,Book Returned,Database Management Systems,,,2025-12-06
995,2025-10-21,Book Returned,Artificial Intelligence,,,2025-11-05
995,2025-11-12,Reading Session,,4.0,,
672,2025-09-08,Book Borrowed,Chemistry Fundamentals,,2025-09-08,
672,2025-11-15,Book Borrowed,Power Systems,,2025-11-15,
672,2025-10-22,Book Returned,Artificial Intelligence,,,2025-11-11
672,2025-09-08,Book Borrowed,Data Structures and Algorithms,,2025-09-08,
672,2025-09-28,Reading Session,,4.0,,
672,2025-11-17,Book Returned,Database Management Systems,,,2025-12-07
672,2025-11-30,Book Borrowed,Control Systems,,2025-11-30,
672,2025-11-11,Book Returned,Computer Networks,,,2025-11-22
672,2025-08-29,Book Returned,Control Systems,,,2025-09-11
672,2025-09-07,Book Borrowed,Operating Systems,,2025-09-07,
672,2025-10-04,Book Borrowed,Physics Vol 1,,2025-10-04,
672,2025-09-06,Book Borrowed,Computer Networks,,2025-09-06,
672,2025-11-15,Reading Session,,3.0,,
40,2025-09-28,Reading Session,,3.0,,
40,2025-11-17,Book Returned,Advanced Mathematics,,,2025-11-28
40,2025-11-16,Book Returned,Physics Vol 1,,,2025-12-02
40,2025-09-01,Reading Session,,4.0,,
40,2025-10-12,Book Borrowed,Machine Learning,,2025-10-12,
650,2025-11-26,Reading Session,,1.0,,
650,2025-10-15,Book Returned,Data Structures and Algorithms,,,2025-10-26
650,2025-11-26,Reading Session,,1.0,,
650,2025-10-17,Book Borrowed,Advanced Mathematics,,2025-10-17,
650,2025-10-27,Reading Session,,3.0,,
50,2025-11-28,Reading Session,,4.0,,
50,2025-11-28,Book Borrowed,Introduction to Algorithms,,2025-11-28,
50,2025-10-25,Reading Session,,3.0,,
50,2025-10-17,Book Returned,Operating Systems,,,2025-11-02
50,2025-08-25,Book Borrowed,Computer Networks,,2025-08-25,
50,2025-10-05,Book Borrowed,Data Structures and Algorithms,,2025-10-05,
50,2025-11-21,Reading Session,,2.0,,
50,2025-08-24,Reading Session,,1.0,,
50,2025-10-27,Reading Session,,1.0,,
50,2025-11-14,Reading Session,,1.0,,
50,2025-11-09,Book Borrowed,Operating Systems,,2025-11-09,
50,2025-10-11,Book Returned,Power Systems,,,2025-10-26
50,2025-09-29,Reading Session,,2.0,,
50,2025-11-26,Book Returned,Introduction to Algorithms,,,2025-12-11
50,2025-09-26,Book Returned,Digital Electronics,,,2025-10-04
50,2025-11-16,Reading Session,,2.0,,
919,2025-08-29,Reading Session,,3.0,,
919,2025-11-25,Book Borrowed,Database Management Systems,,2025-11-25,
919,2025-09-19,Reading Session,,3.0,,
919,2025-10-07,Book Borrowed,Operating Systems,,2025-10-07,
919,2025-10-23,Book Borrowed,Database Management Systems,,2025-10-23,
919,2025-11-15,Reading Session,,1.0,,
919,2025-08-23,Book Borrowed,Database Management Systems,,2025-08-23,
919,2025-08-31,Book Returned,Artificial Intelligence,,,2025-09-14
919,2025-10-08,Reading Session,,4.0,,
919,2025-11-12,Book Borrowed,Physics Vol 1,,2025-11-12,
919,2025-10-14,Book Returned,Machine Learning,,,2025-11-04
919,2025-08-30,Book Returned,Software Engineering,,,2025-09-18
919,2025-09-05,Reading Session,,4.0,,
919,2025-10-25,Book Borrowed,Advanced Mathematics,,2025-10-25,
919,2025-09-03,Book Returned,Computer Networks,,,2025-09-19
919,2025-10-26,Reading Session,,4.0,,
216,2025-10-20,Book Borrowed,Machine Learning,,2025-10-20,
216,2025-11-15,Reading Session,,2.0,,
216,2025-10-05,Book Returned,Software Engineering,,,2025-10-23
216,2025-11-17,Book Borrowed,Machine Learning,,2025-11-17,
216,2025-10-01,Book Returned,Machine Learning,,,2025-10-11
216,2025-10-05,Reading Session,,3.0,,
216,2025-10-26,Reading Session,,4.0,,
216,2025-10-06,Book Borrowed,Software Engineering,,2025-10-06,
216,2025-09-26,Book Borrowed,Power Systems,,2025-09-26,
216,2025-09-02,Book Borrowed,Power Systems,,2025-09-02,
216,2025-09-28,Book Returned,Artificial Intelligence,,,2025-10-06
216,2025-10-05,Reading Session,,4.0,,
216,2025-11-07,Book Returned,Machine Learning,,,2025-11-14
216,2025-10-02,Reading Session,,1.0,,
216,2025-11-09,Book Borrowed,Artificial Intelligence,,2025-11-09,
216,2025-10-29,Book Borrowed,Computer Networks,,2025-10-29,
216,2025-10-10,Reading Session,,3.0,,
216,2025-11-01,Book Returned,Control Systems,,,2025-11-12
807,2025-10-29,Reading Session,,1.0,,
807,2025-10-14,Book Borrowed,Physics Vol 1,,2025-10-14,
807,2025-11-30,Book Returned,Database Management Systems,,,2025-12-18
807,2025-10-04,Book Borrowed,Operating Systems,,2025-10-04,
807,2025-09-03,Book Returned,Operating Systems,,,2025-09-14
807,2025-09-10,Book Borrowed,Chemistry Fundamentals,,2025-09-10,
807,2025-11-25,Book Borrowed,Computer Networks,,2025-11-25,
807,2025-10-10,Reading Session,,2.0,,
523,2025-09-28,Book Borrowed,Digital Electronics,,2025-09-28,
523,2025-10-01,Reading Session,,3.0,,
523,2025-09-27,Book Returned,Artificial Intelligence,,,2025-10-11
523,2025-11-26,Book Returned,Power Systems,,,2025-12-05
523,2025-10-31,Book Borrowed,Software Engineering,,2025-10-31,
523,2025-09-01,Book Borrowed,Digital Electronics,,2025-09-01,
523,2025-10-14,Reading Session,,2.0,,
523,2025-10-18,Book Borrowed,Database Management Systems,,2025-10-18,
523,2025-11-20,Book Returned,Digital Electronics,,,2025-12-07
523,2025-11-01,Reading Session,,2.0,,
523,2025-10-06,Reading Session,,1.0,,
523,2025-10-13,Book Returned,Power Systems,,,2025-10-31
523,2025-10-10,Reading Session,,2.0,,
523,2025-09-04,Book Returned,Machine Learning,,,2025-09-14
264,2025-08-29,Book Returned,Chemistry Fundamentals,,,2025-09-07
264,2025-09-12,Book Borrowed,Advanced Mathematics,,2025-09-12,
264,2025-09-20,Book Returned,Data Structures and Algorithms,,,2025-10-03
264,2025-09-17,Book Borrowed,Machine Learning,,2025-09-17,
264,2025-11-17,Reading Session,,4.0,,
264,2025-11-01,Book Returned,Digital Electronics,,,2025-11-15
264,2025-11-10,Reading Session,,4.0,,
830,2025-10-05,Book Returned,Artificial Intelligence,,,2025-10-20
830,2025-11-09,Book Returned,Data Structures and Algorithms,,,2025-11-24
830,2025-09-28,Reading Session,,2.0,,
830,2025-11-18,Reading Session,,3.0,,
830,2025-09-09,Reading Session,,4.0,,
830,2025-08-30,Book Borrowed,Introduction to Algorithms,,2025-08-30,
830,2025-09-23,Reading Session,,2.0,,
830,2025-11-24,Reading Session,,3.0,,
830,2025-08-31,Book Borrowed,Database Management Systems,,2025-08-31,
830,2025-11-08,Reading Session,,3.0,,
830,2025-11-18,Book Returned,Introduction to Algorithms,,,2025-12-01
830,2025-10-12,Reading Session,,1.0,,
830,2025-10-30,Book Returned,Software Engineering,,,2025-11-07
830,2025-11-18,Book Borrowed,Software Engineering,,2025-11-18,
105,2025-11-28,Reading Session,,2.0,,
105,2025-09-09,Book Returned,Machine Learning,,,2025-09-29
105,2025-10-08,Reading Session,,2.0,,
105,2025-09-24,Reading Session,,1.0,,
105,2025-10-16,Book Borrowed,Artificial Intelligence,,2025-10-16,
105,2025-09-01,Reading Session,,4.0,,
105,2025-10-20,Reading Session,,2.0,,
105,2025-11-17,Book Borrowed,Operating Systems,,2025-11-17,
105,2025-09-28,Book Borrowed,Operating Systems,,2025-09-28,
105,2025-11-04,Book Returned,Machine Learning,,,2025-11-12
105,2025-09-07,Book Returned,Digital Electronics,,,2025-09-24
105,2025-09-18,Book Returned,Control Systems,,,2025-09-29
105,2025-10-03,Book Borrowed,Physics Vol 1,,2025-10-03,
105,2025-09-08,Book Returned,Machine Learning,,,2025-09-25
105,2025-09-07,Book Borrowed,Data Structures and Algorithms,,2025-09-07,
948,2025-09-07,Reading Session,,4.0,,
948,2025-10-10,Book Borrowed,Computer Networks,,2025-10-10,
948,2025-09-29,Book Returned,Operating Systems,,,2025-10-12
948,2025-09-06,Book Borrowed,Operating Systems,,2025-09-06,
948,2025-10-13,Book Borrowed,Software Engineering,,2025-10-13,
948,2025-09-24,Book Returned,Introduction to Algorithms,,,2025-10-15
948,2025-09-17,Reading Session,,3.0,,
948,2025-11-28,Book Returned,Software Engineering,,,2025-12-11
948,2025-09-20,Book Returned,Database Management Systems,,,2025-10-04
948,2025-11-11,Reading Session,,1.0,,
948,2025-08-23,Reading Session,,1.0,,
703,2025-08-29,Reading Session,,4.0,,
703,2025-11-16,Book Borrowed,Machine Learning,,2025-11-16,
703,2025-10-09,Book Returned,Introduction to Algorithms,,,2025-10-21
703,2025-09-04,Book Returned,Advanced Mathematics,,,2025-09-13
703,2025-09-06,Reading Session,,4.0,,
703,2025-11-05,Reading Session,,3.0,,
703,2025-09-12,Reading Session,,1.0,,
703,2025-09-07,Book Borrowed,Chemistry Fundamentals,,2025-09-07,
703,2025-10-12,Reading Session,,1.0,,
703,2025-10-30,Book Borrowed,Digital Electronics,,2025-10-30,
703,2025-09-28,Book Borrowed,Software Engineering,,2025-09-28,
703,2025-10-08,Book Returned,Data Structures and Algorithms,,,2025-10-29
703,2025-10-13,Reading Session,,3.0,,
703,2025-09-30,Reading Session,,3.0,,
703,2025-09-25,Book Borrowed,Artificial Intelligence,,2025-09-25,
703,2025-08-25,Book Borrowed,Introduction to Algorithms,,2025-08-25,
703,2025-09-09,Reading Session,,2.0,,
703,2025-10-07,Book Borrowed,Introduction to Algorithms,,2025-10-07,
703,2025-11-05,Book Returned,Machine Learning,,,2025-11-18
703,2025-09-16,Book Borrowed,Artificial Intelligence,,2025-09-16,
861,2025-09-24,Book Returned,Software Engineering,,,2025-10-04
861,2025-10-24,Book Borrowed,Software Engineering,,2025-10-24,
861,2025-09-11,Reading Session,,4.0,,
861,2025-09-06,Book Borrowed,Control Systems,,2025-09-06,
861,2025-10-01,Book Borrowed,Data Structures and Algorithms,,2025-10-01,
861,2025-08-29,Reading Session,,2.0,,
861,2025-09-15,Reading Session,,2.0,,
861,2025-09-24,Reading Session,,2.0,,
861,2025-11-05,Book Borrowed,Digital Electronics,,2025-11-05,
861,2025-10-07,Book Returned,Computer Networks,,,2025-10-23
861,2025-08-24,Book Returned,Advanced Mathematics,,,2025-09-08
861,2025-09-01,Book Borrowed,Power Systems,,2025-09-01,
148,2025-09-14,Book Borrowed,Artificial Intelligence,,2025-09-14,
148,2025-11-24,Book Returned,Data Structures and Algorithms,,,2025-12-13
148,2025-09-14,Reading Session,,2.0,,
148,2025-09-14,Reading Session,,2.0,,
148,2025-08-27,Book Returned,Control Systems,,,2025-09-07
148,2025-10-30,Reading Session,,3.0,,
148,2025-10-15,Reading Session,,3.0,,
148,2025-10-02,Reading Session,,4.0,,
148,2025-11-30,Reading Session,,4.0,,
148,2025-09-13,Book Returned,Control Systems,,,2025-09-22
148,2025-09-11,Reading Session,,3.0,,
148,2025-11-07,Reading Session,,3.0,,
148,2025-10-19,Book Borrowed,Control Systems,,2025-10-19,
148,2025-09-04,Reading Session,,3.0,,
714,2025-08-26,Book Borrowed,Machine Learning,,2025-08-26,
714,2025-11-07,Book Borrowed,Database Management Systems,,2025-11-07,
714,2025-09-11,Book Borrowed,Software Engineering,,2025-09-11,
714,2025-09-22,Reading Session,,4.0,,
714,2025-10-06,Book Borrowed,Physics Vol 1,,2025-10-06,
714,2025-10-09,Book Returned,Power Systems,,,2025-10-19
714,2025-11-25,Book Borrowed,Chemistry Fundamentals,,2025-11-25,
714,2025-10-26,Book Returned,Chemistry Fundamentals,,,2025-11-02
714,2025-11-24,Reading Session,,3.0,,
714,2025-10-26,Book Borrowed,Software Engineering,,2025-10-26,
714,2025-08-27,Book Borrowed,Software Engineering,,2025-08-27,
714,2025-10-15,Book Borrowed,Data Structures and Algorithms,,2025-10-15,
714,2025-11-19,Reading Session,,2.0,,
714,2025-11-06,Reading Session,,4.0,,
714,2025-10-10,Book Returned,Operating Systems,,,2025-10-27
714,2025-10-18,Book Borrowed,Artificial Intelligence,,2025-10-18,
714,2025-10-28,Book Returned,Data Structures and Algorithms,,,2025-11-15
714,2025-10-24,Reading Session,,2.0,,
159,2025-09-26,Reading Session,,2.0,,
159,2025-10-06,Book Returned,Physics Vol 1,,,2025-10-14
159,2025-11-16,Reading Session,,1.0,,
159,2025-10-23,Book Returned,Power Systems,,,2025-11-09
159,2025-10-24,Reading Session,,3.0,,
159,2025-10-20,Book Returned,Physics Vol 1,,,2025-10-31
159,2025-10-28,Book Returned,Machine Learning,,,2025-11-15
159,2025-09-26,Book Borrowed,Computer Networks,,2025-09-26,
159,2025-11-22,Book Returned,Advanced Mathematics,,,2025-12-12
159,2025-09-13,Reading Session,,1.0,,
159,2025-11-19,Book Borrowed,Power Systems,,2025-11-19,
159,2025-11-04,Book Borrowed,Computer Networks,,2025-11-04,
767,2025-11-27,Book Returned,Computer Networks,,,2025-12-13
767,2025-10-10,Reading Session,,4.0,,
767,2025-10-11,Reading Session,,2.0,,
767,2025-08-27,Reading Session,,1.0,,
767,2025-09-03,Book Borrowed,Operating Systems,,2025-09-03,
767,2025-10-04,Book Returned,Introduction to Algorithms,,,2025-10-25
767,2025-11-18,Book Borrowed,Digital Electronics,,2025-11-18,
767,2025-10-04,Reading Session,,3.0,,
767,2025-10-04,Reading Session,,3.0,,
767,2025-10-08,Book Returned,Database Management Systems,,,2025-10-26
767,2025-10-13,Reading Session,,3.0,,
767,2025-11-01,Book Returned,Control Systems,,,2025-11-17
767,2025-10-28,Book Returned,Database Management Systems,,,2025-11-10
767,2025-09-17,Reading Session,,3.0,,
767,2025-10-26,Reading Session,,1.0,,
767,2025-09-08,Reading Session,,3.0,,
767,2025-09-23,Reading Session,,1.0,,
767,2025-10-09,Reading Session,,1.0,,
767,2025-08-28,Book Returned,Physics Vol 1,,,2025-09-04
767,2025-11-20,Reading Session,,2.0,,
690,2025-10-04,Book Returned,Control Systems,,,2025-10-24
690,2025-09-28,Reading Session,,2.0,,
690,2025-08-26,Reading Session,,1.0,,
690,2025-11-03,Book Borrowed,Advanced Mathematics,,2025-11-03,
690,2025-11-13,Reading Session,,2.0,,
690,2025-11-12,Reading Session,,1.0,,
690,2025-10-18,Reading Session,,3.0,,
690,2025-09-01,Book Borrowed,Digital Electronics,,2025-09-01,
690,2025-11-26,Book Borrowed,Machine Learning,,2025-11-26,
690,2025-11-04,Book Borrowed,Power Systems,,2025-11-04,
690,2025-08-29,Book Returned,Advanced Mathematics,,,2025-09-10
690,2025-11-14,Reading Session,,1.0,,
690,2025-11-07,Book Borrowed,Digital Electronics,,2025-11-07,
690,2025-11-13,Book Borrowed,Advanced Mathematics,,2025-11-13,
690,2025-10-21,Book Borrowed,Computer Networks,,2025-10-21,
690,2025-10-15,Book Returned,Physics Vol 1,,,2025-10-30
690,2025-09-23,Book Borrowed,Software Engineering,,2025-09-23,
690,2025-09-15,Book Borrowed,Computer Networks,,2025-09-15,
690,2025-10-17,Book Returned,Computer Networks,,,2025-11-01
690,2025-11-26,Book Borrowed,Computer Networks,,2025-11-26,
752,2025-11-02,Reading Session,,3.0,,
752,2025-11-14,Book Returned,Software Engineering,,,2025-12-05
752,2025-11-04,Reading Session,,1.0,,
752,2025-09-28,Book Returned,Operating Systems,,,2025-10-08
752,2025-11-15,Book Returned,Data Structures and Algorithms,,,2025-11-29
752,2025-09-05,Reading Session,,1.0,,
752,2025-09-02,Book Borrowed,Software Engineering,,2025-09-02,
752,2025-11-19,Book Returned,Digital Electronics,,,2025-12-06
752,2025-08-26,Book Borrowed,Artificial Intelligence,,2025-08-26,
752,2025-11-29,Book Borrowed,Data Structures and Algorithms,,2025-11-29,
752,2025-11-21,Reading Session,,2.0,,
752,2025-10-24,Reading Session,,2.0,,
572,2025-11-18,Book Returned,Power Systems,,,2025-11-26
572,2025-09-03,Book Borrowed,Software Engineering,,2025-09-03,
572,2025-09-05,Book Borrowed,Digital Electronics,,2025-09-05,
572,2025-11-16,Book Borrowed,Advanced Mathematics,,2025-11-16,
572,2025-10-16,Book Borrowed,Data Structures and Algorithms,,2025-10-16,
572,2025-10-21,Book Returned,Chemistry Fundamentals,,,2025-11-08
572,2025-09-13,Book Borrowed,Artificial Intelligence,,2025-09-13,
572,2025-11-19,Book Borrowed,Chemistry Fundamentals,,2025-11-19,
572,2025-10-29,Book Borrowed,Digital Electronics,,2025-10-29,
572,2025-09-30,Book Borrowed,Artificial Intelligence,,2025-09-30,
572,2025-09-21,Reading Session,,3.0,,
572,2025-11-15,Book Borrowed,Power Systems,,2025-11-15,
572,2025-11-03,Book Returned,Digital Electronics,,,2025-11-19
572,2025-11-05,Book Borrowed,Digital Electronics,,2025-11-05,
572,2025-09-03,Reading Session,,1.0,,
572,2025-11-20,Book Borrowed,Advanced Mathematics,,2025-11-20,
71,2025-10-28,Book Returned,Introduction to Algorithms,,,2025-11-04
71,2025-09-20,Book Borrowed,Power Systems,,2025-09-20,
71,2025-10-07,Reading Session,,2.0,,
71,2025-09-06,Book Returned,Chemistry Fundamentals,,,2025-09-16
71,2025-09-30,Reading Session,,3.0,,
71,2025-09-12,Reading Session,,1.0,,
71,2025-09-21,Book Borrowed,Operating Systems,,2025-09-21,
71,2025-10-02,Reading Session,,2.0,,
71,2025-09-11,Book Returned,Machine Learning,,,2025-09-29
71,2025-09-27,Book Returned,Machine Learning,,,2025-10-04
71,2025-10-05,Book Returned,Artificial Intelligence,,,2025-10-14
71,2025-09-11,Book Returned,Database Management Systems,,,2025-09-24
421,2025-10-03,Reading Session,,1.0,,
421,2025-10-12,Book Borrowed,Data Structures and Algorithms,,2025-10-12,
421,2025-09-02,Book Borrowed,Computer Networks,,2025-09-02,
421,2025-09-28,Book Returned,Physics Vol 1,,,2025-10-15
421,2025-11-25,Book Borrowed,Data Structures and Algorithms,,2025-11-25,
421,2025-09-19,Reading Session,,1.0,,
421,2025-11-26,Book Returned,Control Systems,,,2025-12-17
421,2025-11-03,Book Returned,Digital Electronics,,,2025-11-12
708,2025-11-10,Reading Session,,3.0,,
708,2025-11-26,Book Borrowed,Control Systems,,2025-11-26,
708,2025-09-09,Book Returned,Computer Networks,,,2025-09-24
708,2025-10-27,Book Returned,Operating Systems,,,2025-11-03
708,2025-10-12,Book Borrowed,Artificial Intelligence,,2025-10-12,
708,2025-11-05,Book Borrowed,Machine Learning,,2025-11-05,
708,2025-10-14,Book Returned,Computer Networks,,,2025-11-01
708,2025-09-27,Reading Session,,2.0,,
708,2025-09-13,Book Borrowed,Machine Learning,,2025-09-13,
708,2025-11-22,Reading Session,,3.0,,
708,2025-09-29,Book Borrowed,Machine Learning,,2025-09-29,
708,2025-10-26,Book Returned,Physics Vol 1,,,2025-11-10
708,2025-08-28,Book Borrowed,Computer Networks,,2025-08-28,
708,2025-10-19,Book Borrowed,Control Systems,,2025-10-19,
708,2025-08-29,Book Borrowed,Data Structures and Algorithms,,2025-08-29,
708,2025-11-05,Book Borrowed,Introduction to Algorithms,,2025-11-05,
554,2025-10-29,Book Borrowed,Advanced Mathematics,,2025-10-29,
554,2025-11-02,Book Borrowed,Chemistry Fundamentals,,2025-11-02,
554,2025-11-15,Reading Session,,1.0,,
554,2025-09-01,Book Borrowed,Data Structures and Algorithms,,2025-09-01,
554,2025-10-04,Reading Session,,1.0,,
554,2025-10-28,Reading Session,,2.0,,
554,2025-10-12,Book Borrowed,Software Engineering,,2025-10-12,
554,2025-10-20,Book Borrowed,Artificial Intelligence,,2025-10-20,
554,2025-11-21,Book Returned,Digital Electronics,,,2025-12-02
554,2025-08-24,Book Returned,Physics Vol 1,,,2025-09-09
554,2025-10-14,Book Returned,Control Systems,,,2025-10-21
554,2025-11-25,Book Borrowed,Data Structures and Algorithms,,2025-11-25,
554,2025-10-15,Book Returned,Advanced Mathematics,,,2025-10-24
554,2025-11-30,Book Returned,Chemistry Fundamentals,,,2025-12-21
215,2025-11-26,Book Returned,Artificial Intelligence,,,2025-12-05
215,2025-10-15,Book Borrowed,Artificial Intelligence,,2025-10-15,
215,2025-10-20,Reading Session,,2.0,,
215,2025-09-12,Book Borrowed,Software Engineering,,2025-09-12,
215,2025-09-24,Book Returned,Power Systems,,,2025-10-15
215,2025-09-30,Reading Session,,4.0,,
215,2025-11-10,Book Returned,Advanced Mathematics,,,2025-11-26
215,2025-10-01,Book Returned,Database Management Systems,,,2025-10-18
215,2025-11-23,Book Borrowed,Computer Networks,,2025-11-23,
215,2025-09-08,Book Borrowed,Operating Systems,,2025-09-08,
215,2025-11-24,Book Borrowed,Machine Learning,,2025-11-24,
215,2025-11-23,Book Borrowed,Advanced Mathematics,,2025-11-23,
215,2025-10-01,Reading Session,,3.0,,
215,2025-11-15,Book Borrowed,Introduction to Algorithms,,2025-11-15,
215,2025-11-06,Book Returned,Computer Networks,,,2025-11-26
215,2025-10-13,Book Returned,Control Systems,,,2025-10-29
626,2025-10-04,Book Returned,Advanced Mathematics,,,2025-10-15
626,2025-11-15,Reading Session,,2.0,,
626,2025-11-14,Book Returned,Operating Systems,,,2025-11-28
626,2025-09-14,Book Borrowed,Operating Systems,,2025-09-14,
626,2025-09-27,Reading Session,,3.0,,
626,2025-11-06,Book Returned,Software Engineering,,,2025-11-18
606,2025-08-29,Book Borrowed,Operating Systems,,2025-08-29,
