student_id,activity_name,session_date,session_type,session_time,duration_hours,attendance_status,marked_by
162,Literary Club,2025-10-15,Project Work,17:00:00,1.0,Absent,Club President
162,Literary Club,2025-10-13,Project Work,18:00:00,1.0,Absent,Faculty Coord
162,Literary Club,2025-10-28,Training,16:00:00,4.0,Present,Club President
162,Literary Club,2025-11-11,Workshop,17:00:00,1.0,Present,Club President
162,Literary Club,2025-11-03,Event,15:00:00,4.0,Present,Club President
162,Literary Club,2025-11-19,Workshop,15:00:00,4.0,Present,Faculty Coord
162,Literary Club,2025-11-16,Workshop,18:00:00,4.0,Present,Activity Head
162,Literary Club,2025-11-19,Project Work,16:00:00,3.0,Present,Faculty Coord
162,Literary Club,2025-11-29,Workshop,14:00:00,1.5,Present,Club President
163,Literary Club,2025-08-13,Competition,17:00:00,1.5,Present,Faculty Coord
163,Literary Club,2025-08-18,Practice Session,17:00:00,1.0,Present,Club President
163,Literary Club,2025-08-17,Competition,16:00:00,2.0,Present,Club President
163,Literary Club,2025-08-03,Workshop,18:00:00,2.0,Absent,Club President
163,Literary Club,2025-08-15,Regular Meeting,16:00:00,4.0,Present,Club President
163,Literary Club,2025-08-21,Training,16:00:00,3.0,Present,Activity Head
163,Literary Club,2025-08-31,Event,17:00:00,3.0,Present,Activity Head
163,Literary Club,2025-09-26,Competition,18:00:00,3.0,Present,Club President
163,Literary Club,2025-09-06,Competition,18:00:00,3.0,Present,Faculty Coord
163,Literary Club,2025-09-06,Training,18:00:00,4.0,Present,Activity Head
163,Literary Club,2025-09-16,Workshop,18:00:00,2.5,Present,Faculty Coord
163,Literary Club,2025-09-10,Workshop,18:00:00,2.0,Present,Club President
163,Literary Club,2025-10-10,Project Work,17:00:00,2.0,Present,Club President
163,Literary Club,2025-10-23,Practice Session,14:00:00,2.5,Present,Activity Head
163,Literary Club,2025-10-13,Practice Session,18:00:00,1.0,Present,Club President
163,Literary Club,2025-10-28,Project Work,17:00:00,4.0,Present,Activity Head
163,Literary Club,2025-10-25,Workshop,15:00:00,1.0,Present,Faculty Coord
163,Literary Club,2025-10-09,Project Work,18:00:00,2.0,Present,Faculty Coord
163,Literary Club,2025-11-08,Competition,18:00:00,2.0,Present,Club President
163,Literary Club,2025-11-08,Workshop,16:00:00,3.0,Present,Faculty Coord
163,Literary Club,2025-11-19,Competition,16:00:00,4.0,Present,Activity Head
163,Literary Club,2025-11-02,Practice Session,15:00:00,4.0,Present,Activity Head
163,Literary Club,2025-11-13,Regular Meeting,15:00:00,3.0,Present,Faculty Coord
163,Literary Club,2025-11-02,Practice Session,17:00:00,3.0,Present,Club President
164,Hockey Team,2025-08-31,Project Work,16:00:00,3.0,Present,Club President
164,Hockey Team,2025-08-14,Regular Meeting,18:00:00,3.0,Absent,Faculty Coord
164,Hockey Team,2025-08-13,Practice Session,17:00:00,3.0,Absent,Activity Head
164,Hockey Team,2025-08-24,Practice Session,16:00:00,2.0,Present,Activity Head
164,Hockey Team,2025-08-09,Training,18:00:00,2.5,Absent,Faculty Coord
164,Hockey Team,2025-08-10,Workshop,17:00:00,4.0,Absent,Faculty Coord
164,Hockey Team,2025-08-25,Practice Session,17:00:00,3.0,Present,Activity Head
164,Hockey Team,2025-08-13,Event,18:00:00,3.0,Present,Faculty Coord
164,Hockey Team,2025-08-07,Training,14:00:00,1.5,Absent,Faculty Coord
164,Hockey Team,2025-08-14,Training,17:00:00,1.0,Absent,Activity Head
164,Hockey Team,2025-08-11,Project Work,16:00:00,4.0,Present,Club President
164,Hockey Team,2025-08-08,Workshop,17:00:00,3.0,Absent,Club President
164,Hockey Team,2025-08-13,Training,15:00:00,4.0,Present,Faculty Coord
164,Hockey Team,2025-08-12,Regular Meeting,15:00:00,3.0,Present,Faculty Coord
164,Hockey Team,2025-09-25,Project Work,17:00:00,3.0,Present,Activity Head
164,Hockey Team,2025-09-14,Workshop,14:00:00,3.0,Absent,Activity Head
164,Hockey Team,2025-09-14,Regular Meeting,18:00:00,3.0,Absent,Activity Head
164,Hockey Team,2025-09-03,Project Work,16:00:00,1.0,Present,Club President
164,Hockey Team,2025-09-27,Practice Session,18:00:00,2.5,Present,Club President
164,Hockey Team,2025-09-11,Project Work,16:00:00,2.5,Present,Faculty Coord
164,Hockey Team,2025-09-22,Event,16:00:00,2.5,Absent,Activity Head
164,Hockey Team,2025-09-24,Workshop,17:00:00,2.0,Absent,Club President
164,Hockey Team,2025-09-04,Workshop,16:00:00,2.5,Absent,Activity Head
164,Hockey Team,2025-09-29,Event,15:00:00,3.0,Absent,Faculty Coord
164,Hockey Team,2025-09-07,Practice Session,17:00:00,2.5,Absent,Faculty Coord
164,Hockey Team,2025-09-05,Training,15:00:00,4.0,Present,Activity Head
164,Hockey Team,2025-09-06,Event,18:00:00,2.5,Present,Club President
164,Hockey Team,2025-09-02,Practice Session,14:00:00,1.0,Present,Faculty Coord
164,Hockey Team,2025-10-04,Event,18:00:00,2.0,Present,Faculty Coord
164,Hockey Team,2025-10-09,Event,16:00:00,2.0,Absent,Faculty Coord
164,Hockey Team,2025-10-25,Workshop,18:00:00,2.5,Present,Activity Head
164,Hockey Team,2025-10-04,Training,17:00:00,2.0,Present,Club President
164,Hockey Team,2025-10-13,Project Work,18:00:00,1.5,Absent,Activity Head
164,Hockey Team,2025-10-13,Training,17:00:00,1.0,Present,Club President
164,Hockey Team,2025-10-19,Workshop,15:00:00,1.5,Present,Activity Head
164,Hockey Team,2025-10-17,Training,18:00:00,2.0,Present,Faculty Coord
164,Hockey Team,2025-10-17,Regular Meeting,14:00:00,1.0,Present,Club President
164,Hockey Team,2025-10-24,Workshop,14:00:00,1.5,Absent,Faculty Coord
164,Hockey Team,2025-10-27,Project Work,16:00:00,2.5,Absent,Club President
164,Hockey Team,2025-09-30,Practice Session,14:00:00,2.5,Absent,Faculty Coord
164,Hockey Team,2025-10-07,Project Work,16:00:00,1.0,Present,Faculty Coord
164,Hockey Team,2025-10-17,Workshop,18:00:00,1.0,Absent,Club President
164,Hockey Team,2025-11-18,Training,15:00:00,1.0,Absent,Activity Head
164,Hockey Team,2025-11-05,Training,16:00:00,2.0,Absent,Activity Head
164,Hockey Team,2025-11-03,Regular Meeting,18:00:00,1.0,Absent,Faculty Coord
164,Hockey Team,2025-11-23,Workshop,17:00:00,4.0,Absent,Club President
164,Hockey Team,2025-11-02,Regular Meeting,15:00:00,2.0,Present,Faculty Coord
164,Hockey Team,2025-11-16,Project Work,18:00:00,2.0,Absent,Faculty Coord
164,Hockey Team,2025-11-16,Workshop,16:00:00,1.0,Present,Activity Head
164,Hockey Team,2025-11-03,Practice Session,14:00:00,3.0,Absent,Faculty Coord
164,Hockey Team,2025-11-08,Competition,18:00:00,1.0,Absent,Club President
164,Hockey Team,2025-11-11,Event,18:00:00,2.0,Present,Club President
164,Hockey Team,2025-11-24,Event,15:00:00,4.0,Present,Faculty Coord
164,Hockey Team,2025-11-16,Project Work,16:00:00,1.0,Absent,Club President
164,Hockey Team,2025-11-02,Workshop,18:00:00,1.0,Absent,Activity Head
164,Hockey Team,2025-11-09,Practice Session,14:00:00,3.0,Present,Club President
165,Quiz Club,2025-08-10,Competition,14:00:00,1.0,Absent,Faculty Coord
165,Quiz Club,2025-08-17,Practice Session,16:00:00,2.5,Present,Activity Head
165,Quiz Club,2025-08-25,Competition,15:00:00,2.0,Present,Faculty Coord
165,Quiz Club,2025-08-21,Project Work,16:00:00,2.5,Absent,Club President
165,Quiz Club,2025-09-27,Event,16:00:00,4.0,Present,Club President
165,Quiz Club,2025-09-23,Competition,15:00:00,4.0,Present,Club President
165,Quiz Club,2025-09-24,Event,14:00:00,1.0,Present,Club President
165,Quiz Club,2025-09-09,Workshop,18:00:00,3.0,Present,Activity Head
165,Quiz Club,2025-10-01,Training,15:00:00,4.0,Absent,Faculty Coord
165,Quiz Club,2025-10-01,Project Work,16:00:00,1.0,Absent,Faculty Coord
165,Quiz Club,2025-10-24,Competition,14:00:00,1.0,Absent,Activity Head
165,Quiz Club,2025-10-08,Project Work,14:00:00,1.0,Absent,Activity Head
165,Quiz Club,2025-10-30,Competition,14:00:00,1.0,Present,Activity Head
165,Quiz Club,2025-11-01,Workshop,14:00:00,2.0,Absent,Club President
165,Quiz Club,2025-10-30,Practice Session,17:00:00,2.0,Absent,Club President
165,Quiz Club,2025-11-09,Training,18:00:00,2.0,Present,Club President
165,Event Management Team,2025-08-30,Competition,16:00:00,4.0,Absent,Faculty Coord
165,Event Management Team,2025-08-11,Practice Session,18:00:00,2.0,Present,Activity Head
165,Event Management Team,2025-08-08,Event,17:00:00,1.5,Absent,Club President
165,Event Management Team,2025-08-24,Event,18:00:00,1.0,Absent,Activity Head
165,Event Management Team,2025-09-07,Practice Session,18:00:00,1.0,Present,Faculty Coord
165,Event Management Team,2025-09-09,Competition,18:00:00,4.0,Absent,Faculty Coord
165,Event Management Team,2025-09-09,Practice Session,18:00:00,4.0,Present,Faculty Coord
165,Event Management Team,2025-09-16,Practice Session,17:00:00,3.0,Present,Club President
165,Event Management Team,2025-10-17,Competition,16:00:00,4.0,Present,Faculty Coord
165,Event Management Team,2025-10-11,Competition,16:00:00,1.5,Present,Club President
165,Event Management Team,2025-10-05,Regular Meeting,16:00:00,1.0,Present,Club President
165,Event Management Team,2025-10-17,Workshop,18:00:00,2.5,Present,Faculty Coord
165,Event Management Team,2025-11-08,Regular Meeting,18:00:00,2.0,Absent,Activity Head
165,Event Management Team,2025-11-24,Event,18:00:00,2.0,Present,Club President
165,Event Management Team,2025-11-14,Event,17:00:00,1.5,Present,Club President
165,Event Management Team,2025-11-18,Project Work,15:00:00,1.0,Present,Activity Head
165,NCC (National Cadet Corps),2025-08-18,Event,15:00:00,2.5,Present,Faculty Coord
165,NCC (National Cadet Corps),2025-08-06,Event,15:00:00,3.0,Present,Club President
165,NCC (National Cadet Corps),2025-08-16,Project Work,15:00:00,2.0,Present,Activity Head
165,NCC (National Cadet Corps),2025-08-31,Regular Meeting,15:00:00,2.5,Absent,Activity Head
165,NCC (National Cadet Corps),2025-09-23,Project Work,15:00:00,3.0,Absent,Club President
165,NCC (National Cadet Corps),2025-09-24,Training,14:00:00,1.0,Present,Club President
165,NCC (National Cadet Corps),2025-09-14,Practice Session,14:00:00,4.0,Present,Club President
165,NCC (National Cadet Corps),2025-09-15,Event,18:00:00,4.0,Present,Club President
165,NCC (National Cadet Corps),2025-10-16,Competition,18:00:00,1.5,Present,Club President
165,NCC (National Cadet Corps),2025-10-08,Regular Meeting,18:00:00,1.0,Present,Faculty Coord
165,NCC (National Cadet Corps),2025-09-30,Event,16:00:00,1.0,Present,Activity Head
165,NCC (National Cadet Corps),2025-10-12,Event,16:00:00,1.5,Present,Club President
165,NCC (National Cadet Corps),2025-11-25,Project Work,15:00:00,3.0,Present,Activity Head
165,NCC (National Cadet Corps),2025-11-03,Project Work,18:00:00,1.5,Present,Club President
165,NCC (National Cadet Corps),2025-11-07,Regular Meeting,15:00:00,1.5,Absent,Faculty Coord
165,NCC (National Cadet Corps),2025-11-20,Practice Session,14:00:00,1.0,Present,Club President
166,Environmental Club,2025-08-20,Competition,16:00:00,2.5,Absent,Club President
166,Environmental Club,2025-08-13,Regular Meeting,18:00:00,2.5,Absent,Faculty Coord
166,Environmental Club,2025-08-19,Event,17:00:00,2.0,Absent,Club President
166,Environmental Club,2025-08-03,Training,15:00:00,2.0,Absent,Faculty Coord
166,Environmental Club,2025-09-25,Regular Meeting,14:00:00,2.5,Absent,Faculty Coord
166,Environmental Club,2025-09-24,Training,14:00:00,2.0,Absent,Activity Head
166,Environmental Club,2025-09-05,Practice Session,14:00:00,1.5,Absent,Activity Head
166,Environmental Club,2025-09-18,Workshop,15:00:00,4.0,Present,Club President
166,Environmental Club,2025-10-28,Regular Meeting,14:00:00,4.0,Absent,Club President
166,Environmental Club,2025-10-18,Practice Session,18:00:00,1.5,Present,Activity Head
166,Environmental Club,2025-10-21,Practice Session,17:00:00,2.5,Present,Faculty Coord
166,Environmental Club,2025-10-11,Event,14:00:00,2.5,Present,Club President
166,Environmental Club,2025-11-04,Workshop,18:00:00,4.0,Present,Club President
166,Environmental Club,2025-11-12,Practice Session,18:00:00,1.0,Absent,Club President
166,Environmental Club,2025-11-03,Event,14:00:00,1.0,Present,Faculty Coord
166,Environmental Club,2025-11-16,Training,15:00:00,2.5,Absent,Faculty Coord
166,Chess Club,2025-08-03,Competition,17:00:00,1.0,Present,Faculty Coord
166,Chess Club,2025-08-16,Regular Meeting,14:00:00,3.0,Absent,Club President
166,Chess Club,2025-08-27,Training,17:00:00,2.5,Present,Faculty Coord
166,Chess Club,2025-08-07,Event,16:00:00,2.5,Present,Club President
166,Chess Club,2025-08-20,Regular Meeting,14:00:00,1.0,Absent,Activity Head
166,Chess Club,2025-08-03,Competition,17:00:00,4.0,Present,Activity Head
166,Chess Club,2025-08-03,Workshop,17:00:00,1.5,Present,Activity Head
166,Chess Club,2025-08-25,Event,18:00:00,2.5,Absent,Faculty Coord
166,Chess Club,2025-08-20,Training,16:00:00,4.0,Absent,Club President
166,Chess Club,2025-08-11,Competition,16:00:00,2.5,Absent,Club President
166,Chess Club,2025-08-09,Project Work,18:00:00,1.0,Present,Activity Head
166,Chess Club,2025-08-29,Training,18:00:00,1.5,Absent,Faculty Coord
166,Chess Club,2025-08-12,Event,16:00:00,2.5,Present,Activity Head
166,Chess Club,2025-08-06,Event,18:00:00,2.0,Present,Activity Head
166,Chess Club,2025-09-29,Training,16:00:00,1.0,Present,Activity Head
166,Chess Club,2025-09-13,Regular Meeting,14:00:00,4.0,Absent,Club President
166,Chess Club,2025-08-31,Workshop,18:00:00,2.0,Absent,Activity Head
166,Chess Club,2025-09-28,Practice Session,14:00:00,2.5,Absent,Faculty Coord
166,Chess Club,2025-09-17,Regular Meeting,14:00:00,2.0,Present,Activity Head
166,Chess Club,2025-09-02,Practice Session,18:00:00,3.0,Present,Activity Head
166,Chess Club,2025-09-09,Event,16:00:00,4.0,Present,Club President
166,Chess Club,2025-09-22,Training,15:00:00,1.5,Present,Faculty Coord
166,Chess Club,2025-09-21,Workshop,14:00:00,2.0,Absent,Faculty Coord
166,Chess Club,2025-09-24,Regular Meeting,17:00:00,1.5,Present,Club President
166,Chess Club,2025-09-14,Competition,17:00:00,1.0,Present,Activity Head
166,Chess Club,2025-09-21,Event,15:00:00,1.0,Present,Activity Head
166,Chess Club,2025-09-27,Regular Meeting,15:00:00,4.0,Present,Faculty Coord
166,Chess Club,2025-09-26,Practice Session,17:00:00,4.0,Absent,Activity Head
166,Chess Club,2025-10-24,Project Work,16:00:00,3.0,Present,Activity Head
166,Chess Club,2025-10-28,Training,15:00:00,4.0,Absent,Club President
166,Chess Club,2025-10-25,Training,16:00:00,1.0,Present,Club President
166,Chess Club,2025-10-21,Workshop,14:00:00,1.5,Present,Club President
166,Chess Club,2025-10-20,Regular Meeting,15:00:00,2.5,Present,Activity Head
166,Chess Club,2025-10-18,Workshop,14:00:00,1.0,Present,Club President
166,Chess Club,2025-10-11,Event,16:00:00,1.5,Absent,Faculty Coord
166,Chess Club,2025-10-27,Project Work,14:00:00,2.0,Absent,Club President
166,Chess Club,2025-10-29,Event,17:00:00,2.5,Absent,Faculty Coord
166,Chess Club,2025-10-18,Competition,16:00:00,1.5,Absent,Activity Head
166,Chess Club,2025-10-18,Workshop,16:00:00,1.5,Present,Club President
166,Chess Club,2025-10-20,Workshop,14:00:00,2.5,Present,Faculty Coord
166,Chess Club,2025-10-12,Practice Session,14:00:00,2.5,Absent,Activity Head
166,Chess Club,2025-10-12,Workshop,16:00:00,2.0,Absent,Faculty Coord
166,Chess Club,2025-11-28,Competition,17:00:00,1.5,Present,Faculty Coord
166,Chess Club,2025-11-01,Workshop,18:00:00,1.0,Present,Activity Head
166,Chess Club,2025-11-27,Training,16:00:00,4.0,Present,Club President
166,Chess Club,2025-11-15,Regular Meeting,15:00:00,2.0,Absent,Faculty Coord
166,Chess Club,2025-11-15,Competition,16:00:00,4.0,Present,Faculty Coord
166,Chess Club,2025-11-13,Workshop,15:00:00,2.0,Absent,Activity Head
166,Chess Club,2025-11-04,Project Work,15:00:00,1.0,Present,Activity Head
166,Chess Club,2025-10-31,Practice Session,15:00:00,1.0,Present,Activity Head
166,Chess Club,2025-11-04,Event,16:00:00,1.5,Present,Faculty Coord
166,Chess Club,2025-11-03,Practice Session,14:00:00,3.0,Present,Club President
166,Chess Club,2025-11-16,Practice Session,17:00:00,3.0,Present,Faculty Coord
166,Chess Club,2025-11-15,Training,18:00:00,2.0,Present,Activity Head
166,Chess Club,2025-11-28,Workshop,16:00:00,2.0,Present,Club President
166,Chess Club,2025-11-29,Event,18:00:00,1.0,Present,Club President
167,Environmental Club,2025-08-19,Project Work,14:00:00,1.0,Present,Activity Head
167,Environmental Club,2025-08-09,Project Work,15:00:00,3.0,Present,Faculty Coord
167,Environmental Club,2025-08-03,Event,15:00:00,4.0,Absent,Faculty Coord
167,Environmental Club,2025-08-06,Practice Session,15:00:00,2.5,Absent,Club President
167,Environmental Club,2025-09-08,Event,14:00:00,4.0,Present,Club President
167,Environmental Club,2025-09-29,Project Work,15:00:00,2.0,Absent,Club President
167,Environmental Club,2025-09-05,Regular Meeting,17:00:00,2.5,Absent,Club President
167,Environmental Club,2025-09-26,Competition,18:00:00,2.5,Present,Faculty Coord
167,Environmental Club,2025-10-20,Training,17:00:00,2.0,Absent,Faculty Coord
167,Environmental Club,2025-10-23,Project Work,18:00:00,1.0,Absent,Activity Head
167,Environmental Club,2025-10-24,Competition,15:00:00,3.0,Absent,Faculty Coord
167,Environmental Club,2025-10-29,Project Work,16:00:00,3.0,Present,Club President
167,Environmental Club,2025-11-19,Training,16:00:00,2.0,Present,Activity Head
167,Environmental Club,2025-11-19,Regular Meeting,18:00:00,1.5,Absent,Faculty Coord
167,Environmental Club,2025-11-12,Practice Session,14:00:00,1.5,Absent,Faculty Coord
167,Environmental Club,2025-11-09,Workshop,15:00:00,2.0,Absent,Faculty Coord
167,Mathematics Club,2025-08-17,Workshop,16:00:00,4.0,Present,Faculty Coord
167,Mathematics Club,2025-08-17,Event,16:00:00,1.0,Present,Club President
167,Mathematics Club,2025-08-18,Training,14:00:00,4.0,Present,Club President
167,Mathematics Club,2025-08-10,Project Work,15:00:00,1.0,Present,Faculty Coord
167,Mathematics Club,2025-09-12,Practice Session,16:00:00,2.0,Present,Faculty Coord
167,Mathematics Club,2025-09-20,Project Work,16:00:00,3.0,Present,Club President
167,Mathematics Club,2025-09-24,Project Work,14:00:00,3.0,Present,Club President
167,Mathematics Club,2025-09-25,Training,15:00:00,4.0,Present,Activity Head
167,Mathematics Club,2025-10-13,Regular Meeting,15:00:00,3.0,Present,Club President
167,Mathematics Club,2025-10-14,Project Work,16:00:00,2.0,Present,Activity Head
167,Mathematics Club,2025-10-26,Regular Meeting,17:00:00,2.0,Present,Club President
167,Mathematics Club,2025-10-30,Regular Meeting,17:00:00,2.0,Present,Faculty Coord
167,Mathematics Club,2025-11-04,Training,18:00:00,2.0,Present,Activity Head
167,Mathematics Club,2025-11-15,Regular Meeting,18:00:00,2.0,Present,Club President
167,Mathematics Club,2025-11-09,Training,17:00:00,2.5,Present,Club President
167,Mathematics Club,2025-10-30,Workshop,15:00:00,4.0,Present,Club President
169,Entrepreneurship Cell,2025-08-27,Practice Session,14:00:00,3.0,Present,Club President
169,Entrepreneurship Cell,2025-08-16,Workshop,17:00:00,2.5,Present,Club President
169,Entrepreneurship Cell,2025-08-18,Project Work,14:00:00,3.0,Present,Faculty Coord
169,Entrepreneurship Cell,2025-08-22,Event,16:00:00,2.0,Present,Activity Head
169,Entrepreneurship Cell,2025-09-11,Competition,15:00:00,1.5,Present,Activity Head
169,Entrepreneurship Cell,2025-09-05,Training,18:00:00,2.0,Present,Activity Head
169,Entrepreneurship Cell,2025-09-27,Regular Meeting,17:00:00,2.0,Present,Faculty Coord
169,Entrepreneurship Cell,2025-09-23,Workshop,15:00:00,1.0,Present,Activity Head
169,Entrepreneurship Cell,2025-10-11,Practice Session,17:00:00,2.5,Present,Faculty Coord
169,Entrepreneurship Cell,2025-10-04,Training,17:00:00,2.5,Present,Faculty Coord
169,Entrepreneurship Cell,2025-10-17,Training,18:00:00,3.0,Present,Activity Head
169,Entrepreneurship Cell,2025-10-24,Workshop,14:00:00,4.0,Present,Faculty Coord
169,Entrepreneurship Cell,2025-11-28,Training,16:00:00,1.0,Present,Activity Head
169,Entrepreneurship Cell,2025-11-08,Training,15:00:00,2.0,Present,Faculty Coord
169,Entrepreneurship Cell,2025-11-04,Regular Meeting,14:00:00,1.0,Present,Faculty Coord
169,Entrepreneurship Cell,2025-10-30,Competition,15:00:00,3.0,Present,Activity Head
169,Environmental Club,2025-08-11,Project Work,15:00:00,1.5,Present,Faculty Coord
169,Environmental Club,2025-08-12,Workshop,14:00:00,1.0,Absent,Activity Head
169,Environmental Club,2025-08-26,Practice Session,17:00:00,3.0,Present,Faculty Coord
169,Environmental Club,2025-08-05,Regular Meeting,18:00:00,2.5,Present,Faculty Coord
169,Environmental Club,2025-09-03,Workshop,14:00:00,2.0,Present,Club President
169,Environmental Club,2025-09-09,Training,15:00:00,2.0,Present,Club President
169,Environmental Club,2025-09-21,Event,17:00:00,1.0,Absent,Club President
169,Environmental Club,2025-09-13,Event,17:00:00,1.0,Present,Activity Head
169,Environmental Club,2025-10-12,Competition,16:00:00,3.0,Present,Activity Head
169,Environmental Club,2025-10-17,Event,14:00:00,2.5,Absent,Activity Head
169,Environmental Club,2025-10-02,Event,14:00:00,2.5,Absent,Club President
169,Environmental Club,2025-10-24,Event,15:00:00,4.0,Absent,Activity Head
169,Environmental Club,2025-11-28,Project Work,15:00:00,2.5,Present,Faculty Coord
169,Environmental Club,2025-11-08,Practice Session,18:00:00,2.0,Present,Activity Head
169,Environmental Club,2025-11-02,Competition,18:00:00,4.0,Present,Faculty Coord
169,Environmental Club,2025-11-26,Training,16:00:00,1.5,Present,Activity Head
173,College Magazine,2025-08-30,Practice Session,14:00:00,4.0,Absent,Activity Head
173,College Magazine,2025-08-07,Workshop,16:00:00,2.0,Present,Activity Head
173,College Magazine,2025-08-25,Practice Session,14:00:00,2.5,Absent,Club President
173,College Magazine,2025-08-14,Training,14:00:00,4.0,Present,Activity Head
173,College Magazine,2025-09-30,Project Work,14:00:00,1.5,Absent,Club President
173,College Magazine,2025-09-17,Project Work,17:00:00,3.0,Present,Club President
173,College Magazine,2025-09-21,Training,14:00:00,4.0,Absent,Faculty Coord
173,College Magazine,2025-09-05,Event,16:00:00,1.0,Absent,Club President
173,College Magazine,2025-10-13,Regular Meeting,15:00:00,1.5,Present,Club President
173,College Magazine,2025-10-29,Practice Session,16:00:00,4.0,Absent,Faculty Coord
173,College Magazine,2025-10-04,Project Work,15:00:00,2.5,Absent,Club President
173,College Magazine,2025-10-14,Project Work,15:00:00,1.5,Absent,Club President
173,College Magazine,2025-11-17,Competition,18:00:00,2.0,Present,Activity Head
173,College Magazine,2025-10-31,Project Work,14:00:00,2.0,Present,Activity Head
173,College Magazine,2025-11-14,Practice Session,18:00:00,3.0,Present,Activity Head
173,College Magazine,2025-11-06,Workshop,16:00:00,2.5,Present,Club President
175,Athletics Team,2025-08-14,Regular Meeting,15:00:00,1.0,Present,Club President
175,Athletics Team,2025-08-22,Training,16:00:00,3.0,Present,Activity Head
175,Athletics Team,2025-08-19,Training,17:00:00,4.0,Present,Activity Head
175,Athletics Team,2025-08-16,Competition,18:00:00,1.5,Present,Faculty Coord
175,Athletics Team,2025-08-30,Workshop,16:00:00,1.5,Present,Faculty Coord
175,Athletics Team,2025-08-27,Competition,18:00:00,3.0,Present,Club President
175,Athletics Team,2025-08-06,Competition,17:00:00,3.0,Present,Faculty Coord
175,Athletics Team,2025-08-23,Practice Session,15:00:00,2.0,Absent,Faculty Coord
175,Athletics Team,2025-08-15,Project Work,15:00:00,1.0,Present,Club President
175,Athletics Team,2025-08-17,Regular Meeting,15:00:00,2.5,Present,Faculty Coord
175,Athletics Team,2025-08-02,Workshop,18:00:00,3.0,Present,Club President
175,Athletics Team,2025-08-01,Regular Meeting,14:00:00,4.0,Absent,Faculty Coord
175,Athletics Team,2025-08-07,Project Work,15:00:00,2.5,Present,Faculty Coord
175,Athletics Team,2025-08-26,Training,16:00:00,3.0,Present,Club President
175,Athletics Team,2025-09-03,Regular Meeting,17:00:00,4.0,Present,Activity Head
175,Athletics Team,2025-09-12,Practice Session,15:00:00,2.5,Absent,Activity Head
175,Athletics Team,2025-09-07,Training,14:00:00,1.5,Present,Faculty Coord
175,Athletics Team,2025-09-26,Practice Session,15:00:00,1.5,Present,Faculty Coord
175,Athletics Team,2025-09-09,Competition,14:00:00,3.0,Present,Faculty Coord
175,Athletics Team,2025-09-11,Event,18:00:00,2.5,Present,Club President
175,Athletics Team,2025-09-18,Event,15:00:00,1.0,Absent,Activity Head
175,Athletics Team,2025-09-10,Competition,14:00:00,1.0,Present,Faculty Coord
175,Athletics Team,2025-09-26,Practice Session,15:00:00,1.0,Present,Activity Head
175,Athletics Team,2025-09-24,Event,17:00:00,1.0,Present,Activity Head
175,Athletics Team,2025-09-09,Event,15:00:00,3.0,Absent,Activity Head
175,Athletics Team,2025-09-22,Practice Session,15:00:00,1.0,Present,Activity Head
175,Athletics Team,2025-09-30,Practice Session,16:00:00,2.0,Present,Faculty Coord
175,Athletics Team,2025-09-15,Workshop,17:00:00,1.5,Present,Activity Head
175,Athletics Team,2025-10-26,Workshop,18:00:00,1.5,Present,Faculty Coord
175,Athletics Team,2025-10-04,Workshop,18:00:00,2.5,Present,Faculty Coord
175,Athletics Team,2025-10-22,Competition,14:00:00,2.5,Present,Club President
175,Athletics Team,2025-10-06,Event,14:00:00,2.5,Present,Activity Head
175,Athletics Team,2025-10-30,Project Work,18:00:00,1.5,Present,Club President
175,Athletics Team,2025-10-04,Regular Meeting,17:00:00,1.0,Absent,Club President
175,Athletics Team,2025-10-04,Workshop,17:00:00,2.5,Absent,Activity Head
175,Athletics Team,2025-10-27,Event,16:00:00,2.5,Present,Club President
175,Athletics Team,2025-10-30,Project Work,17:00:00,4.0,Present,Faculty Coord
175,Athletics Team,2025-10-21,Workshop,16:00:00,3.0,Present,Activity Head
175,Athletics Team,2025-10-27,Event,17:00:00,2.0,Present,Club President
175,Athletics Team,2025-10-01,Event,18:00:00,3.0,Present,Club President
175,Athletics Team,2025-10-13,Event,15:00:00,4.0,Present,Activity Head
175,Athletics Team,2025-10-20,Event,18:00:00,1.5,Present,Club President
175,Athletics Team,2025-11-20,Regular Meeting,18:00:00,1.0,Present,Club President
175,Athletics Team,2025-11-08,Workshop,14:00:00,1.0,Present,Club President
175,Athletics Team,2025-11-01,Event,18:00:00,3.0,Present,Faculty Coord
175,Athletics Team,2025-11-06,Project Work,18:00:00,3.0,Present,Activity Head
175,Athletics Team,2025-11-23,Competition,17:00:00,3.0,Present,Faculty Coord
175,Athletics Team,2025-10-31,Event,15:00:00,2.5,Absent,Activity Head
175,Athletics Team,2025-11-28,Training,18:00:00,2.5,Present,Club President
175,Athletics Team,2025-11-17,Regular Meeting,15:00:00,1.0,Absent,Activity Head
175,Athletics Team,2025-11-27,Workshop,15:00:00,1.5,Present,Faculty Coord
175,Athletics Team,2025-11-26,Regular Meeting,17:00:00,3.0,Present,Club President
175,Athletics Team,2025-11-10,Competition,14:00:00,2.5,Present,Club President
175,Athletics Team,2025-11-11,Workshop,15:00:00,4.0,Present,Club President
175,Athletics Team,2025-11-29,Project Work,16:00:00,1.0,Present,Faculty Coord
175,Athletics Team,2025-11-29,Regular Meeting,16:00:00,2.0,Present,Faculty Coord
175,Student Council,2025-08-09,Training,16:00:00,4.0,Present,Faculty Coord
